,Id,Expected,Rooms,SqrMeters,Floor,Location
1759,1760,344000,2,52.0,1,Suchy Las Złotniki Jelonek Poznań Piątkowo Podolany Strzeszyn Suchy Las ul. Od Zaraz!!! Meble W Cenie!
1760,1761,299000,3,64.8,4,Poznań Rataje ul. Orła Białego
1761,1762,261905,2,43.29,1,Poznań Winogrady ul. Hawelańska
1762,1763,764524,4,112.43,1,Poznań Wilda ul. Św. Czesława
1763,1764,309000,3,63.7,3,Poznań ul. Bonin
1764,1765,245000,2,38.0,2,Poznań Rataje Malta Starołęka Chartowo Piast ul. Piastowskie
1765,1766,350000,4,80.0,10,Poznań Rataje Starołęka Wilda Śródka ul. Stare Żegrze
1766,1767,318000,3,69.5,11,Poznań Stare Miasto Piątkowo
1767,1768,212000,2,34.82,1,Poznań Grunwald Raszyn ul. Raszyńska
1768,1769,206500,2,38.1,5,Poznań Winogrady ul. Kosmonautów Zwycięstwa Przyjaźni Wich
1769,1770,420000,4,100.0,3,Poznań Łazarz ul. Głogowska
1770,1771,240543,3,37.75,1,Poznań Naramowice ul. Maków Polnych
1771,1772,700000,3,65.5,4,Poznań Podolany
1772,1773,194000,1,36.5,1,Poznań Grunwald Łazarz Jeżyce
1773,1774,575000,3,70.6,2,Poznań Winogrady Stare Miasto ul. Serbska Naramowicka
1774,1775,420000,2,50.0,2,Poznań Grunwald ul. Głogowska
1775,1776,221746,2,34.8,5,Poznań Grunwald ul. Kamiennogórska
1776,1777,315709,2,54.64,2,Poznań Nowe Miasto ul. Ul. Milczańska 1
1777,1778,390000,3,48.23,1,Poznań Naramowice ul. Karpia
1778,1779,600000,3,69.83,1,Poznań Centrum ul. Tylne Chwaliszewo
1779,1780,190000,2,48.0,3,Poznań Dębiec ul. Azaliowa
1780,1781,210000,1,28.0,4,Poznań ul. Os. Lecha
1781,1782,316000,3,62.7,3,Poznań Grunwald ul. Szronowa
1782,1783,254240,1,36.32,3,Poznań Jeżyce ul. Poznańska 1-3
1783,1784,369000,4,52.97,1,Poznań Podolany
1784,1785,825000,4,145.8,1,Poznań Stare Miasto Naramowice ul. Błażeja
1785,1786,340000,4,71.0,4,Poznań Grunwald ul. Ok. Ul. Matejki
1786,1787,265637,2,44.57,5,Poznań Nowe Miasto ul. Smolna 13 D
1787,1788,399000,2,51.61,7,Poznań Grunwald Marcelin ul. Marcelińska
1788,1789,254000,2,44.03,2,Poznań Łazarz ul. Górki
1789,1790,290000,3,64.0,1,Poznań Wola ul. Dąbrowskiego
1790,1791,360000,4,88.5,10,Poznań Rataje ul. Os. Rusa
1791,1792,184000,2,37.0,4,Poznań
1792,1793,158000,2,35.0,2,Poznań Wilda Jeżyce Centrum ul. Fabryczna Ul.
1793,1794,227360,2,39.2,4,Poznań Wilda ul. Rolna 37 I 39
1794,1795,299000,2,50.0,1,Poznań Jeżyce - Sołacz ul. Dojazd
1795,1796,284648,2,47.6,5,Poznań Winogrady ul. Wilczak 20
1796,1797,306785,1,31.66,1,Poznań Stare Miasto ul. Dominikańska
1797,1798,350000,3,57.0,2,Poznań Naramowice ul. Bratumiły
1798,1799,329616,2,54.5,3,Poznań Grunwald ul. Kamiennogórska
1799,1800,225000,1,45.0,1,Poznań Centrum Stare Miasto ul. Kościuszki
1800,1801,290000,2,54.2,4,Poznań Stare Miasto ul. Piaskowa
1801,1802,264000,3,47.0,4,Poznań Stare Miasto ul. Os. Kosmonautow
1802,1803,250000,2,37.0,2,Poznań ul. Poszukuję 2-U Pok.
1803,1804,299000,3,59.0,4,Poznań Rataje ul. Lecha
1804,1805,364000,2,65.0,1,Poznań Poznań-Grunwald ul. Jana Matejki
1805,1806,346000,3,65.4,1,Poznań Piątkowo
1806,1807,550000,5,118.0,1,Poznań Jeżyce Grunwald Łazarz ul. Roosevelta
1807,1808,314000,2,44.8,1,Poznań Rataje ul. Milczańska
1808,1809,341539,2,47.2,1,Poznań Jeżyce Jeżyce
1809,1810,180000,1,27.0,8,Poznań Winogrady ul. Os. Kosmonautów
1810,1811,239000,2,46.0,3,Poznań Centrum Stare Miasto ul. Kantaka
1811,1812,374999,3,68.0,2,Poznań Naramowice/Piątkowo ul. Naramowicka
1812,1813,268000,2,50.0,6,Poznań Wilda
1813,1814,459000,3,79.0,1,Poznań Jeżyce Piątkowo Podolany ul. Omańkowskiej Nowość!!
1814,1815,250000,2,42.3,1,Poznań Górczyn
1815,1816,240000,2,35.9,4,Poznań Łazarz
1816,1817,229000,2,42.0,2,Poznań Nowe Miasto Rataje Os. Lecha ul. Os. Lecha
1817,1818,239174,2,38.89,4,Poznań Winogrady ul. Hawelańska
1818,1819,280000,2,56.0,3,Poznań Centrum ul. Dąbrowskiego Kościelna Rynek Jeżycki K
1819,1820,195000,1,31.0,5,Poznań Piątkowo Winogrady ul. Os. Stefana Batorego Ataner
1820,1821,335000,3,58.62,1,Poznań Centrum ul. Centrum
1821,1822,345000,3,77.0,4,Poznań Jeżyce ul. Jeżycka
1822,1823,385000,3,77.52,1,Poznań Naramowice ul. Błażeja
1823,1824,308611,3,51.73,3,Poznań Winogrady ul. Hawelańska
1824,1825,232320,2,38.4,1,Poznań Winogrady ul. Hawelańska
1825,1826,356000,2,69.0,2,Poznań Wierzbięcice
1826,1827,328614,3,56.56,4,Poznań Nowe Miasto ul. Smolna 13 D
1827,1828,189000,2,27.5,6,Poznań Naramowice ul. Kosmonautów
1828,1829,245000,2,49.0,5,Poznań Rataje ul. Osiedle Orła Białego
1829,1830,269000,2,64.0,2,Poznań Grunwald Łazarz ul. Małeckiego
1830,1831,199900,2,38.0,8,Poznań Stare Miasto
1831,1832,199000,1,33.0,2,Poznań Stare Miasto ul. Garbary
1832,1833,340000,3,65.0,2,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Kosmonautów
1833,1834,474304,3,74.11,1,Poznań Grunwald ul. Heweliusza / Palacza
1834,1835,282551,2,47.89,5,Poznań Centrum ul. Garbary
1835,1836,237000,2,37.0,1,Poznań Grunwald/Marcelin ul. Bułgarska
1836,1837,291648,2,47.04,6,Poznań Piątkowo ul. Kurpińskiego
1837,1838,345838,2,59.3,5,Poznań Grunwald ul. Kamiennogórska
1838,1839,164000,2,29.5,10,Poznań Dębiec ul. Św. Szczepana
1839,1840,353882,3,59.98,1,Poznań Grunwald ul. Barwicka
1840,1841,719712,4,105.84,2,Poznań Wilda ul. Św. Czesława
1841,1842,696749,3,32.33,4,Poznań Stare Miasto ul. Dominikańska
1842,1843,284000,3,62.9,8,Poznań Rataje ul. Os. Tysiąclecia
1843,1844,220000,2,38.0,8,Poznań Winogrady ul. Pod Lipami
1844,1845,450000,2,55.0,1,Poznań Grunwald ul. Ul. Palacza
1845,1846,306785,1,31.66,3,Poznań Stare Miasto ul. Dominikańska
1846,1847,328194,2,59.12,1,Poznań Naramowice ul. Błażeja
1847,1848,247020,2,53.7,2,Poznań Swarzędz Zalasewo ul. Zalasewo Program Mieszkanie Dla Młodych
1848,1849,359000,3,55.0,4,Poznań Piątkowo ul. Mateckiego Teofila Mateckiego
1849,1850,473422,3,70.66,6,Poznań Jeżyce ul. Botaniczna
1850,1851,180000,2,37.3,1,Poznań Grunwald ul. Marcelińska
1851,1852,256000,3,56.0,10,Poznań Grunwald Centrum Łazarz Ogrody Górczyn ul. Galileusza - Dobra Cena!!!
1852,1853,277550,2,45.5,1,Poznań Winogrady ul. Hawelańska
1853,1854,377000,3,64.0,1,Poznań
1854,1855,206035,2,35.77,1,Poznań Nowe Miasto ul. Smolna 13 D
1855,1856,485000,3,67.06,3,Poznań Stare Miasto Naramowice ul. Karpia
1856,1857,299000,4,75.0,4,Poznań Łazarz ul. Głogowska/Grunwaldzka
1857,1858,279000,3,56.0,7,Poznań Grunwald Jeżyce Centrum Sołacz ul. Bukowska
1858,1859,235000,2,38.0,4,Poznań ul. Osiedle Powstań Narodowych
1859,1860,329000,3,58.0,2,Poznań Naramowice Umultowo Piątkowo Winogrady ul. 3 Pokoje+Meble W Cenie
1860,1861,1089440,5,136.18,4,Poznań Grunwald
1861,1862,715000,4,133.73,2,Poznań Wilda ul. Górna Wilda
1862,1863,207000,2,38.0,2,Poznań Grunwald Ogrody ul. Bułgarska
1863,1864,345000,4,85.6,3,Poznań Piotrowo
1864,1865,246326,2,39.73,3,Poznań Winogrady ul. Hawelańska
1865,1866,295000,2,61.0,3,Poznań Centrum ul. Rybaki
1866,1867,149000,1,22.0,5,Poznań Ogrody
1867,1868,219000,2,46.0,3,Poznań Grunwald Górczyn Łazarz Wilda ul. Taczanowskiego
1868,1869,310000,3,66.7,11,Poznań Grunwald ul. Izaaka Newtona
1869,1870,260000,3,53.5,3,Poznań Rataje ul. Os. Czecha
1870,1871,278000,2,46.2,3,Poznań Stare Miasto Piątkowo
1871,1872,455000,4,88.7,3,Poznań Rataje ul. Stare Żegrze
1872,1873,280000,2,56.0,3,Poznań Centrum ul. Dąbrowskiego Kościelna Rynek Jeżycki K
1873,1874,332162,3,54.01,5,Poznań Winogrady ul. Hawelańska
1874,1875,299835,2,44.42,1,Poznań Grunwald ul. Bukowska / Grochowska
1875,1876,189990,2,37.5,2,Poznań Wilda Dębiec ul. Św. Szczepana
1876,1877,427086,3,71.9,2,Poznań Grunwald ul. Kamiennogórska
1877,1878,345000,4,71.3,4,Poznań Rataje ul. Osiedle Czecha
1878,1879,290538,2,48.83,2,Poznań ul. Karpia 25
1879,1880,280000,2,61.0,3,Poznań Wilda ul. Sikorskiego Wierzbięcice 28 Czerwca Pr
1880,1881,272529,2,48.15,3,Poznań Nowe Miasto ul. Smolna 13 D
1881,1882,210000,2,42.0,5,Poznań Rataje Nowe Miasto Malta Chartowo ul. Lecha
1882,1883,415000,3,91.0,2,Poznań Jeżyce
1883,1884,195000,1,31.0,5,Poznań Piątkowo Winogrady Sołacz Naramowice ul. Batorego
1884,1885,339000,4,78.9,3,Poznań Piątkowo ul. Oś. Śmiałego
1885,1886,216000,2,49.0,5,Poznań Rataje ul. Falista
1886,1887,215000,2,43.0,1,Poznań Grunwald Jeżyce ul. Ul. Ognik
1887,1888,331000,4,77.0,7,Poznań Wilda ul. Langiewicza
1888,1889,329000,2,44.0,2,Poznań Grunwald Górczyn Łazarz Jeżyce ul. Brzask
1889,1890,450000,3,75.0,2,Poznań Grunwald
1890,1891,380000,3,51.3,1,Poznań Wilda ul. Saperska
1891,1892,475000,3,63.4,1,Poznań Stare Misto ul. Błażeja
1892,1893,274000,2,55.8,2,Poznań Stary Rynek ul. Kościuszki
1893,1894,329600,1,41.2,2,Poznań ul. Apartamenty Klifowa W Rewalu Z Widokiem N
1894,1895,180000,1,38.0,1,Poznań Grunwald Łazarz ul. Ul.Łukaszewicza
1895,1896,229000,1,35.0,2,Poznań Winogrady ul. Winogrady
1896,1897,395000,3,77.68,1,Poznań Naramowice ul. Błażeja
1897,1898,265000,3,64.3,10,Poznań Rataje ul. Orła Białego
1898,1899,439000,3,58.87,3,Poznań Jeżyce ul. Dąbrowskiego
1899,1900,355000,2,48.0,1,Poznań Piątkowo ul. Os. Stefana Batorego
1900,1901,630000,3,64.0,2,Poznań Naramowice ul. Błażeja Komfortowy Apartament Z Tarasem
1901,1902,319000,3,74.0,3,Poznań Naramowice ul. Naramowicka 203
1902,1903,810352,4,141.56,5,Poznań Grunwald ul. Kamiennogórska
1903,1904,328636,3,54.32,1,Poznań Winogrady ul. Hawelańska
1904,1905,299000,3,79.0,11,Poznań Rataje Chartowo Śródka Warszawskie Łazarz ul. Orła Białego
1905,1906,319000,4,66.0,2,Poznań Wilda Wilda
1906,1907,299233,3,49.46,3,Poznań Winogrady ul. Hawelańska
1907,1908,259000,4,70.0,1,Poznań Kórnik Bnin Błażejewko Dostępne W Programie Mdm ul. Osiedle Rodzinny Zakątek
1908,1909,249999,2,43.0,2,Poznań Sołacz
1909,1910,292800,2,46.06,2,Poznań Piątkowo ul. Prowizja 0%
1910,1911,264000,2,48.0,2,Poznań Naramowice ul. Boranta
1911,1912,268000,3,53.0,10,Poznań Grunwald
1912,1913,290000,3,54.0,4,Poznań Winogrady ul. Os. Powstańców Warszawy
1913,1914,305000,2,53.0,1,Poznań Jeżyce ul. Gombrowicza
1914,1915,275000,3,47.0,2,Poznań Rataje Centrum Zawady ul. Oświecenia Os.
1915,1916,245000,3,48.0,3,Poznań Grunwald
1916,1917,189000,1,32.0,7,Poznań Piątkowo ul. Os. Sobieskiego
1917,1918,329000,2,64.8,3,Poznań Wilda ul. Sikorskiego
1918,1919,289000,2,49.0,1,Poznań Śródka ul. Śródka
1919,1920,235000,3,47.0,4,Poznań Stare Miasto ul. Os. Wichrowe Wzgórze
1920,1921,273906,1,31.52,2,Poznań Stare Miasto ul. Dominikańska
1921,1922,259000,2,45.0,1,Poznań Poznań-Stare Miasto ul. Rybaki
1922,1923,239444,2,38.62,5,Poznań Winogrady ul. Hawelańska
1923,1924,168000,1,30.0,8,Poznań Rataje ul. Osiedle Bohaterów Ii Wojny Światowej
1924,1925,309000,2,51.0,1,Poznań Piątkowo ul. Oferta Tylko W Castle Niezależny Układ
1925,1926,320000,3,62.8,3,Poznań Piątkowo ul. Sobieskiego
1926,1927,539500,3,83.0,1,Poznań Grunwald Junikowo ul. Żmigrodzka
1927,1928,286831,3,47.41,5,Poznań Winogrady ul. Hawelańska
1928,1929,172000,1,30.0,8,Poznań Rataje
1929,1930,246000,2,49.0,10,Poznań Nowe Miasto ul. Armii Krajowej
1930,1931,295000,2,40.6,4,Poznań Nowe Miasto ul. Smolna
1931,1932,300000,2,40.0,3,Poznań Stare Miasto ul. Piekary
1932,1933,320000,3,53.55,3,Poznań Piątkowo ul. Powstańców Warszawy
1933,1934,276818,2,45.38,4,Poznań Winogrady ul. Hawelańska
1934,1935,428850,2,57.18,1,Poznań Naramowice
1935,1936,180000,1,28.0,1,Poznań Wilda ul. Kosińskiego 25/1
1936,1937,429000,4,120.0,1,Poznań Smochowice Jeżyce ul. Słupska Polanowska
1937,1938,175000,2,38.35,2,Poznań Dębiec ul. Łozowa
1938,1939,565000,3,82.06,1,Poznań Podolany ul. Marii Wicherkiewicz
1939,1940,250000,2,38.0,7,Poznań Grunwald Jeżyce Raszyn ul. Grunwald
1940,1941,399000,3,58.4,2,Poznań Winogrady Wilczak ul. Sebska Wilczak- Budimex 2007 R.
1941,1942,342200,3,59.0,2,Poznań Piątkowo ul. Mieszka I
1942,1943,229000,3,56.5,1,Poznań Głuszyna
1943,1944,259000,3,53.0,4,Poznań Winogrady ul. Os.Przyjaźni
1944,1945,320000,3,75.0,1,Poznań Starołęka Głuchowo Krzesiny Czapury
1945,1946,260000,3,53.2,2,Poznań Grunwald ul. Galileusza
1946,1947,349984,2,59.9,1,Poznań Grunwald ul. Kamiennogórska
1947,1948,375000,5,108.5,1,Poznań / Plewiska Ogródek ul. Grunwaldzka 606 Mdm
1948,1949,219000,1,34.0,1,Poznań Piątkowo
1949,1950,380000,3,73.7,1,Poznań Wilda Dębiec ul. Czeremchowa
1950,1951,465000,3,97.42,2,Poznań Wilda ul. Umińskiego
1951,1952,235000,2,38.0,4,Poznań ul. Nad Potokiem
1952,1953,99000,2,45.0,3,Poznań ul. Folwarczna
1953,1954,330000,3,66.0,2,Poznań Stare Miasto Centrum ul. Ratajczaka
1954,1955,236619,1,38.79,2,Poznań Piątkowo ul. Kurpińskiego
1955,1956,298000,3,45.9,1,Poznań Wilda ul. 28 Czerwca 1956 R.
1956,1957,499590,3,76.86,5,Poznań Jeżyce ul. Botaniczna
1957,1958,305000,3,60.0,1,Poznań Rataje ul. Polan
1958,1959,269000,2,49.0,1,Poznań Rataje ul. Piastowskie
1959,1960,254000,2,46.16,2,Poznań Dębiec Wilda ul. Klonowa
1960,1961,110000,1,30.0,1,Poznań Rataje
1961,1962,273168,2,43.36,6,Poznań Piątkowo ul. Kurpińskiego
1962,1963,355000,2,48.0,1,Poznań Stare Miasto ul. Os. Stefana Batorego
1963,1964,247700,4,73.46,1,Poznań Kórnik ul. 0 Prowizji Dla Kupującego
1964,1965,354660,2,59.11,2,Poznań ul. Filarecka 7
1965,1966,184800,2,43.78,2,Poznań Dębiec ul. Klonowa
1966,1967,240000,2,42.9,10,Poznań Nowe Miasto Rataje ul. Os. Czecha
1967,1968,535000,3,68.0,1,Poznań Grunwald ul. Brzask
1968,1969,449000,3,64.5,2,Poznań Wilda ul. Przemysłowa
1969,1970,579000,5,116.0,1,Poznań Podolany
1970,1971,320000,2,55.0,3,Poznań Stare Miasto ul. Aleje Karola Marcinkowskiego
1971,1972,300425,2,49.25,1,Poznań Winogrady ul. Hawelańska
1972,1973,249600,2,52.0,2,Poznań Swarzędz Zalasewo ul. Zalasewo Program Mieszkanie Dla Młodych
1973,1974,850000,6,128.91,1,Poznań Winogrady ul. Os. Na Murawie
1974,1975,261494,2,40.1,5,Poznań Grunwald ul. Kamiennogórska
1975,1976,310000,3,64.9,1,Poznań Piątkowo ul. Osiedle Batorego
1976,1977,226206,1,35.5,2,Poznań Grunwald ul. Kamiennogórska
1977,1978,189000,2,42.5,3,Poznań Nowe Miasto ul. Starołęka Głuszyna
1978,1979,213158,2,35.73,5,Poznań Winogrady ul. Hawelańska
1979,1980,228690,1,36.3,2,Poznań Łazarz ul. Kasprzaka 13
1980,1981,545700,5,86.61,1,Poznań Smochowice ul. Sianowska
1981,1982,349000,3,68.0,6,Poznań Wilda
1982,1983,280000,3,64.13,10,Poznań Dębiec ul. Os Dębina
1983,1984,170000,2,32.0,4,Poznań Dębiec Wilda Górczyn ul. Jaworowa
1984,1985,448807,4,77.27,2,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm
1985,1986,185000,1,26.0,2,Poznań Grunwald Łazarz Górczyn Matejki ul. Matejki
1986,1987,199000,1,23.0,2,Poznań Centrum Garbary Stare Miasto Starówka ul. Garbary
1987,1988,330000,2,54.0,1,Poznań Grunwald Ogrody Świerczewo ul. Świerczewo Ul.
1988,1989,245000,2,55.3,4,Poznań Grunwald ul. Hetmańska
1989,1990,330000,4,74.0,1,Poznań Wilda
1990,1991,294004,2,47.42,1,Poznań Górczyn ul. Knapowskiego
1991,1992,245000,2,48.0,3,Poznań Winogrady Piątkowo Centrum ul. Piątkowska
1992,1993,278409,2,47.51,4,Poznań Nowe Miasto ul. Smolna 13 D
1993,1994,305000,2,53.86,1,Poznań Naramowice ul. Błażeja
1994,1995,275000,2,52.2,1,Poznań ul. Grochowska
1995,1996,459000,2,55.0,4,Poznań Grunwald/Łazarz ul. Matejki Wyspiańskiego
1996,1997,189000,1,34.6,4,Poznań Naramowice
1997,1998,305000,2,49.0,11,Poznań Piątkowo
1998,1999,319000,3,51.0,1,Poznań Jeżyce ul. Łebska
1999,2000,350000,4,100.0,2,Poznań Centrum ul. Dąbrowskiego Kościelna Rynek Jeżycki K
2000,2001,391276,4,69.13,1,Poznań Nowe Miasto ul. Smolna 13 D
2001,2002,265000,2,49.7,1,Poznań Grunwald Górczyn ul. Keplera
2002,2003,345000,3,70.6,11,Poznań Piątkowo ul. Kurpińskiego
2003,2004,285000,3,47.2,1,Poznań Rataje ul. Os. Rzeczypospolitej - 1piętro
2004,2005,279000,2,44.0,1,Poznań Grunwald Górczyn ul. Raszyńska
2005,2006,239000,1,37.0,3,Poznań Stare Miasto Piątkowo ul. Os.Batorego Niski Blok
2006,2007,267150,2,56.1,4,Poznań Grunwald/Łazarz ul. Kanałowa Kolejowa Graniczna
2007,2008,222106,2,38.56,1,Poznań Nowe Miasto ul. Smolna 13 D
2008,2009,240000,2,55.0,2,Poznań Grunwald Jeżyce Ogrody Łazarz ul. Grochowska
2009,2010,194955,2,31.7,8,Poznań Winogrady ul. Hawelańska
2010,2011,340000,2,58.4,6,Poznań Grunwald ul. Głogowska
2011,2012,223142,2,38.74,1,Poznań Nowe Miasto ul. Smolna 13 D
2012,2013,350000,2,53.0,1,Poznań Grunwald
2013,2014,338694,3,59.42,1,Poznań ul. Karpia 25
2014,2015,535000,3,68.0,1,Poznań Grunwald ul. Brzask
2015,2016,449000,4,107.0,3,Poznań Jezyce ul. Jeżycka
2016,2017,195700,3,55.0,1,Poznań Kórnik ul. 0 Prowizji Dla Kupującego
2017,2018,299000,3,47.31,5,Poznań Wilda ul. Rolna
2018,2019,269000,2,45.0,4,Poznań Stare Miasto ul. Os. Batorego
2019,2020,198000,2,38.0,2,Poznań Grunwald Górczyn Raszyn ul. Arciszewskiego
2020,2021,177000,2,36.1,1,Poznań Górczyn ul. Knapowskiego
2021,2022,368000,3,67.0,2,Poznań Jeżyce Centrum Wola Grunwald ul. Kraszewskiego
2022,2023,295000,4,65.0,2,Poznań Winogrady ul. Os.Wichrowe Wzgórze/Oferta Zarezerwowana
2023,2024,289000,4,85.0,1,Poznań Nowe Miasto ul. Gabszewicza Aleksandra Gabszewicza
2024,2025,340000,3,65.0,2,Poznań Winogrady Piątkowo Sołacz Naramowice N ul. Kosmonautów
2025,2026,335000,3,70.0,11,Poznań Piątkowo ul. Chrobrego
2026,2027,300000,2,42.0,3,Poznań Wilda ul. Czeremchowa
2027,2028,305000,3,62.0,3,Poznań Rataje Centrum ul. Powstań Narodowych Os.
2028,2029,179000,1,34.24,1,Poznań Jeżyce ul. Wawrzyniaka
2029,2030,499000,4,96.0,3,Poznań Rataje ul. Os. Stare Żegrze
2030,2031,270000,3,36.0,1,Poznań Centrum ul. Strzałowa
2031,2032,325000,2,47.9,5,Poznań Wilda Górna Wilda ul. Czarnieckiego
2032,2033,273612,2,43.68,7,Poznań Winogrady ul. Hawelańska
2033,2034,399000,3,85.82,1,Poznań Przeźmierowo ul. Centrum Ogród!
2034,2035,230000,2,48.0,7,Poznań Rataje Nowe Miasto ul. Os. Piastowskie
2035,2036,298000,2,61.45,4,Poznań Wilda ul. Dolina
2036,2037,229000,2,49.0,4,Poznań Dębiec ul. Jaworowa
2037,2038,364935,3,65.4,1,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak Program Mieszkanie Dla Młodych
2038,2039,606952,3,68.02,1,Poznań Grunwald ul. Heweliusza / Palacza
2039,2040,319000,2,53.0,1,Poznań ul. Górki
2040,2041,330000,3,67.0,1,Poznań Grunwald Os. Kopernika ul. Os. Kopernika
2041,2042,195000,1,31.0,5,Poznań Piątkowo ul. Stefana Batorego
2042,2043,320000,2,49.0,4,Poznań Winogrady ul. Wilczak
2043,2044,326761,3,54.01,3,Poznań Winogrady ul. Hawelańska
2044,2045,299799,2,54.4,1,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak Program Mieszkanie Dla Młodych
2045,2046,275397,3,44.78,1,Poznań Winogrady ul. Hawelańska
2046,2047,280000,4,114.6,1,Poznań Winogrady ul. Pod Lipami
2047,2048,462263,4,81.75,2,Poznań Grunwald ul. Kamiennogórska
2048,2049,255000,2,52.95,4,Poznań Centrum Stare Miasto ul. 23 Lutego Nowowiejskiego Libelta
2049,2050,490581,4,83.88,4,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm
2050,2051,260000,3,48.0,4,Poznań Rataje ul. Os. Jagiellońskie Niski Blok
2051,2052,159000,2,50.0,1,Poznań Plewiska Junikowo ul. Szkolna
2052,2053,849000,3,140.0,5,Poznań Jeżyce
2053,2054,535000,3,67.32,1,Poznań Jeżyce Grunwald Łazarz
2054,2055,890000,6,145.0,1,Poznań Stare Miasto Centrum ul. Ratajczaka
2055,2056,94000,2,54.0,2,Poznań Okolica Rybno Rybno ul. Kłecko
2056,2057,220325,2,37.28,1,Poznań Nowe Miasto ul. Smolna 13 D
2057,2058,355000,2,47.67,2,Poznań Centrum ul. Plac Wielkopolski
2058,2059,216000,3,45.0,3,Poznań Grunwald ul. Bukowska/Swoboda
2059,2060,270000,2,47.2,1,Poznań Poznań-Nowe Miasto ul. Os. Rzeczypospolitej
2060,2061,225000,2,42.2,10,Poznań Grunwald ul. Newtona
2061,2062,144000,2,46.0,2,Poznań Stare Miasto ul. Rybaki
2062,2063,465664,3,68.48,3,Poznań Nowe Miasto ul. Mogileńska
2063,2064,253000,2,37.0,10,Poznań Jeżyce ul. Turkusowa
2064,2065,189000,2,38.0,2,Poznań Winogrady ul. Pod Lipami - W Pobliżu Parku
2065,2066,435000,4,80.0,3,Poznań Piątkowo ul. Os.Jagiełły
2066,2067,369101,4,64.08,5,Poznań Nowe Miasto ul. Smolna 13 D
2067,2068,185000,1,35.2,1,Poznań Śródka Centrum Zawady Rataje Wilda ul. Tomickiego - Ładny Układ!!!
2068,2069,349000,3,59.0,2,Poznań Naramowice ul. Naramowicka Howell Mieszkanie Z Komórk
2069,2070,308066,3,50.92,1,Poznań Winogrady ul. Hawelańska
2070,2071,495000,2,65.2,1,Poznań Centrum
2071,2072,355000,3,79.0,11,Poznań ul. Os. Orła Białego
2072,2073,572000,2,59.0,3,Poznań Grunwald
2073,2074,243000,1,40.67,4,Poznań Stare Miasto ul. Szyperska Okolice
2074,2075,289560,2,45.6,1,Poznań Poznań-Grunwald ul. Bosa
2075,2076,225000,2,42.0,10,Poznań Grunwald Górczyn Łazarz ul. Newtona
2076,2077,280000,2,51.41,2,Poznań Okolica Mosina Luboń ul. Stęszew
2077,2078,354480,3,59.08,4,Poznań Wilda ul. Rolna 37 I 39
2078,2079,449000,2,58.0,1,Poznań Winogrady ul. Dobrogojskiego
2079,2080,345000,2,53.0,5,Poznań Górczyn
2080,2081,513500,4,90.0,2,Poznań Poznań-Grunwald ul. Jana Matejki
2081,2082,214000,2,46.0,4,Poznań Grunwald Kopernika Jeżyce Górczyn ul. Raszyńska
2082,2083,450000,2,45.0,3,Poznań Rataje
2083,2084,360000,3,63.7,1,Poznań Nowe Miasto Rataje
2084,2085,385000,3,90.2,3,Poznań Poznań-Grunwald ul. Śniadeckich
2085,2086,595000,3,74.0,4,Poznań Nowe Miasto Rataje Centrum Malta ul. Milczańska
2086,2087,169000,1,30.8,8,Poznań Rataje ul. Os. Czecha
2087,2088,164000,1,30.0,10,Poznań ul. Św. Szczepana
2088,2089,750000,6,150.9,1,Poznań
2089,2090,420000,2,53.2,7,Poznań Winogrady ul. Piątkowska
2090,2091,449000,3,65.0,3,Poznań Naramowice ul. Naramowicka
2091,2092,460000,3,69.3,3,Poznań Naramowice ul. Karpia
2092,2093,301452,3,54.7,1,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak Program Mieszkanie Dla Młodych
2093,2094,271282,2,45.98,1,Poznań Winogrady ul. Lechicka Okolice
2094,2095,325000,4,74.0,2,Poznań Piątkowo Winogrady Winiary Centrum ul. Os. Bolesława Chrobrego
2095,2096,250000,2,44.0,1,Poznań Jeżyce Centrum ul. Mylna
2096,2097,215760,1,35.0,4,Poznań Malta ul. Polanka 7
2097,2098,273000,2,45.0,1,Poznań Suchy Las Piątkowo Podolany Strzeszyn Naramowice ul. Perfekcyjnie Wykończone Mieszkanie
2098,2099,209313,2,33.49,7,Poznań Winogrady ul. Hawelańska
2099,2100,967777,6,138.65,1,Apartamenty Na Grunwaldzie-Poznań Grunwald-Willa Miejska ul. Racławicka
2100,2101,245000,1,34.0,3,Poznań Piątkowo ul. Teofila Mateckiego
2101,2102,289000,2,47.0,1,Poznań Nowe Miasto ul. Zielona Okolica Os Rzeczypospolitej
2102,2103,249000,2,51.0,9,Poznań Rataje ul. Orła Białego
2103,2104,245000,1,33.0,2,Poznań Piątkowo ul. Os. Batorego
